"changedFields","ibisProductId","ibisSourceId","newPublished","newSourcePrice","newStockQty","newStockStatus","nikProductId","nikSourceId","oldPublished","oldSourcePrice","oldStockQty","oldStockStatus","sku"
"sourcePrice","69e9ebfb2eeb571971d52b16","84591","true","42.95","1","instock","69b44603c23d34935c3bc2de","49867","true","49.39","1","instock","250FR08"
"sourcePrice","69e9ebfb2eeb571971d52b0e","84589","true","61.36","1","instock","69b44603c23d34935c3bc2e7","49903","true","70.56","1","instock","250FR09"
"sourcePrice","69e9ebfb2eeb571971d52b06","84587","true","61.36","1","instock","69b44603c23d34935c3bc2f0","49908","true","70.56","1","instock","250FR10"
"sourcePrice","69e9ebfa2eeb571971d52afe","84586","true","61.36","1","instock","69b44604c23d34935c3bc2f9","49911","true","70.56","1","instock","250FR11"
"sourcePrice","69e9ebfa2eeb571971d52af6","84585","true","61.36","1","instock","69b44604c23d34935c3bc302","49919","true","70.56","1","instock","250FR13"
"sourcePrice","69e9ebfa2eeb571971d52aee","84584","true","122.71","1","instock","69b44604c23d34935c3bc30b","49921","true","141.12","1","instock","250FR14"
"sourcePrice|stockQty","69e9e6f42eeb571971d4b744","100338","true","13.55","5","instock","69b44605c23d34935c3bc314","49926","true","11.76","9","instock","215FR95"
"sourcePrice|stockQty","69e9ebf92eeb571971d52ae6","84583","true","13.55","3","instock","69b44605c23d34935c3bc31d","49928","true","15.58","2","instock","215FR96"
"sourcePrice|stockQty","69e9ebf92eeb571971d52ade","84581","true","11.25","0","outofstock","69b44605c23d34935c3bc326","49937","true","0","-1","outofstock","500FC153"
"sourcePrice|stockQty|stockStatus","69e9ebf92eeb571971d52ad6","84580","true","12.3","0","outofstock","69b44605c23d34935c3bc32f","49940","true","14.8","10","instock","500FC154"
"sourcePrice|stockQty","69e9ebf82eeb571971d52ace","84578","true","10.23","12","instock","69b44606c23d34935c3bc338","49941","true","12.53","10","instock","500FC155"
"sourcePrice|stockQty","69e9ebf82eeb571971d52ac6","84576","true","11.25","12","instock","69b44606c23d34935c3bc341","49945","true","12.94","7","instock","500FC156"
"sourcePrice|stockQty","69e9ebf82eeb571971d52abe","84574","true","2.05","27","instock","69b44606c23d34935c3bc34a","50007","true","2.35","28","instock","112LG79"
"sourcePrice|stockQty","69e9ebf72eeb571971d52ab6","84572","true","12","16","instock","69b44607c23d34935c3bc353","50054","true","13.8","8","instock","116LG167OR"
"sourcePrice|stockQty","69e9ebf72eeb571971d52aae","84570","true","2.8","26","instock","69b44607c23d34935c3bc35c","50064","true","3.22","21","instock","112LG07"
"sourcePrice|stockQty","69e9ebf72eeb571971d52aa6","84568","true","3.07","20","instock","69b44607c23d34935c3bc365","50067","true","3.53","29","instock","112LG78"
"sourcePrice|stockQty","69e9ebf62eeb571971d52a9e","84566","true","11.5","3","instock","69b44608c23d34935c3bc36e","50071","true","13.23","5","instock","120ID17"
"sourcePrice|stockQty","69e9ebf62eeb571971d52a96","84563","true","0.77","15","instock","69b44608c23d34935c3bc377","50077","true","0.88","65","instock","600MD93"
"sourcePrice","69e9e81c2eeb571971d4d1f7","78698","true","9.46","4","instock","69b44608c23d34935c3bc380","50078","true","10.88","4","instock","148GR00"
"sourcePrice|stockQty|published","69e9ebf52eeb571971d52a8e","84561","true","11.25","2","instock","69b44609c23d34935c3bc389","50081","false","0","3","instock","302CU16"
"sourcePrice|stockQty","69e9ebf52eeb571971d52a86","84559","true","1.64","27","instock","69b44609c23d34935c3bc392","50083","true","1.88","72","instock","813PE131"
"sourcePrice|stockQty","69e9e81c2eeb571971d4d1ef","78696","true","56.24","2","instock","69b44609c23d34935c3bc39b","50088","true","64.68","1","instock","170AC01"
"sourcePrice|stockQty","69e9e81c2eeb571971d4d1e7","78695","true","29.65","6","instock","69b4460ac23d34935c3bc3ad","50115","true","34.1","5","instock","117MD07"
"sourcePrice|stockQty|stockStatus","69e9e81b2eeb571971d4d1df","78692","true","29.65","0","outofstock","69b4460ac23d34935c3bc3b6","50119","true","36.46","4","instock","117MD06"
"sourcePrice|stockQty","69e9ebf42eeb571971d52a75","84554","true","16.5","7","instock","69b4460bc23d34935c3bc3bf","50135","true","18.98","5","instock","312AR02"
"sourcePrice|stockQty","69e9ebf42eeb571971d52a6c","84552","true","28","3","instock","69b4460bc23d34935c3bc3c8","50141","true","28.22","12","instock","312GR12"
"sourcePrice|stockQty","69e9ebf42eeb571971d52a64","84550","true","2.45","72","instock","69b4460bc23d34935c3bc3d1","50147","true","2.82","43","instock","813PE99"
"sourcePrice|stockQty","69e9ebf32eeb571971d52a5d","84547","true","7.41","15","instock","69b4460bc23d34935c3bc3da","50152","true","8.53","16","instock","114LG65"
"sourcePrice","69e9ebf32eeb571971d52a56","84545","true","14.32","5","instock","69b4460cc23d34935c3bc3e2","50164","true","16.46","5","instock","900LG14"
"sourcePrice|stockQty","69e9ebf32eeb571971d52a4f","84543","true","22.5","5","instock","69b4460cc23d34935c3bc3ea","50166","true","25.87","2","instock","900LG15"
"sourcePrice","69e9ebf22eeb571971d52a48","84541","true","26.59","4","instock","69b4460cc23d34935c3bc3f2","50168","true","30.58","4","instock","900LG16"
"sourcePrice|stockQty","69e9ebf22eeb571971d52a41","84539","true","28.63","12","instock","69b4460dc23d34935c3bc3fa","50172","true","32.93","5","instock","900LG17"
"sourcePrice|stockQty","69e9ebf22eeb571971d52a38","84537","true","26.59","5","instock","69b4460dc23d34935c3bc402","50194","true","30.58","3","instock","227FR21"
"sourcePrice|published","69e9ebf12eeb571971d52a30","84535","true","28.63","0","outofstock","69b4460dc23d34935c3bc40b","50196","false","0","0","outofstock","227FR22"
"sourcePrice","69e9ebf12eeb571971d52a27","84533","true","18.41","1","instock","69b4460dc23d34935c3bc414","50198","true","21.2","1","instock","227FR23"
"sourcePrice|stockQty|stockStatus","69e9e81b2eeb571971d4d1d7","78689","true","9.46","0","outofstock","69b4460ec23d34935c3bc41d","50219","true","10.88","2","instock","159VE02"
"sourcePrice|stockQty","69e9e81b2eeb571971d4d1cf","78687","true","10.23","3","instock","69b4460ec23d34935c3bc426","50220","true","11.76","7","instock","159VE05"
"sourcePrice|stockQty","69e9e81a2eeb571971d4d1c7","78685","true","9.46","10","instock","69b4460ec23d34935c3bc42f","50221","true","10.88","13","instock","151VE00"
"sourcePrice","69e9e81a2eeb571971d4d1bf","78684","true","9.46","10","instock","69b4460fc23d34935c3bc438","50223","true","10.88","10","instock","151VE02"
"sourcePrice|stockQty|stockStatus|published","69e9ebf12eeb571971d52a1f","84531","true","34.77","0","outofstock","69b4460fc23d34935c3bc441","50225","false","0","2","instock","600MD16"
"sourcePrice","69e9ebf02eeb571971d52a17","84529","true","19.43","0","outofstock","69b4460fc23d34935c3bc44a","50227","true","22.34","0","outofstock","803ZN19"
"sourcePrice|stockQty","69e9ebf02eeb571971d52a0f","84527","true","26.59","1","instock","69b44610c23d34935c3bc453","50229","true","30.58","3","instock","156DA00"
"sourcePrice","69e9ebf02eeb571971d52a07","84525","true","16.36","2","instock","69b44610c23d34935c3bc45c","50238","true","18.82","2","instock","139ZN66"
"sourcePrice|stockQty","69e9e81a2eeb571971d4d1b7","78681","true","6.39","7","instock","69b44611c23d34935c3bc46e","50262","true","7.35","5","instock","140SU11"
"sourcePrice|stockQty","69e9ebef2eeb571971d529f7","84520","true","19.43","141","instock","69b44611c23d34935c3bc477","50292","true","22.34","162","instock","811PE315"
"sourcePrice|stockQty","69e9ead72eeb571971d510de","82905","true","6.4","11","instock","69b44611c23d34935c3bc480","50305","true","7.35","17","instock","816PE40"
"sourcePrice|stockQty|stockStatus","69e9ead62eeb571971d510d6","82903","true","9.46","1","instock","69b44612c23d34935c3bc488","50314","true","10.88","0","outofstock","300CU01"
"sourcePrice|stockQty","69e9ead62eeb571971d510ce","82901","true","9.46","1","instock","69b44612c23d34935c3bc491","50317","true","10.88","2","instock","300CU02"
"sourcePrice|stockQty","69e9ead62eeb571971d510c6","82899","true","18.41","12","instock","69b44612c23d34935c3bc49a","50321","true","21.17","8","instock","215FR93"
"sourcePrice|stockQty","69e9e8192eeb571971d4d1af","78679","true","24.5","1","instock","69b44613c23d34935c3bc4a3","50407","true","28.18","4","instock","117GR13"
"sourcePrice|stockQty","69e9ead52eeb571971d510be","82897","true","14","13","instock","69b44613c23d34935c3bc4ac","50422","true","11.76","19","instock","312AR13"
"sourcePrice|stockQty","69e9e8192eeb571971d4d1a7","78676","true","17.38","5","instock","69b44613c23d34935c3bc4b5","50430","true","19.99","19","instock","163SI20"
"sourcePrice|stockQty","69e9ead52eeb571971d510b6","82895","true","16.36","5","instock","69b44614c23d34935c3bc4be","50442","true","18.82","8","instock","153ZN11"
"sourcePrice|stockQty","69e9ead52eeb571971d510ae","82893","true","7.57","14","instock","69b44614c23d34935c3bc4c7","50457","true","8.7","12","instock","112LG151P"
"sourcePrice|stockQty","69e9ead42eeb571971d510a6","82892","true","7.57","4","instock","69b44614c23d34935c3bc4d0","50459","true","8.7","5","instock","112LG152P"
"sourcePrice|stockQty","69e9ead42eeb571971d5109e","82890","true","2.5","28","instock","69b44615c23d34935c3bc4d9","50463","true","2.88","20","instock","112LG210"
"sourcePrice|stockQty","69e9ead42eeb571971d51095","82888","true","9.5","7","instock","69b44615c23d34935c3bc4e2","50465","true","10.88","2","instock","601MD25"
"sourcePrice|stockQty","69e9ead32eeb571971d5108c","82886","true","9.5","18","instock","69b44615c23d34935c3bc4eb","50467","true","10.93","5","instock","308CU14"
"sourcePrice|stockQty","69e9ead32eeb571971d51084","82884","true","5.11","10","instock","69b44616c23d34935c3bc4f4","50479","true","5.88","7","instock","307TR20"
"sourcePrice|stockQty","69e9ead22eeb571971d5107c","82882","true","6.39","12","instock","69b44616c23d34935c3bc4fd","50483","true","7.35","11","instock","307TR30"
"sourcePrice|stockQty|stockStatus","69e9ead22eeb571971d51075","82880","true","4.09","0","outofstock","69b44616c23d34935c3bc506","50486","true","4.7","9","instock","815PE68"
"sourcePrice|stockQty","69e9ead22eeb571971d5106d","82879","true","7.41","8","instock","69b44617c23d34935c3bc50e","50487","true","8.53","5","instock","811PE15"
"sourcePrice|stockQty","69e9ead22eeb571971d51066","82877","true","4.09","9","instock","69b44617c23d34935c3bc517","50490","true","4.7","13","instock","815PE67"
"sourcePrice|stockQty","69e9ead12eeb571971d5105f","82875","true","2.86","12","instock","69b44617c23d34935c3bc51f","50491","true","3.29","15","instock","815PE20"
"sourcePrice|stockQty|stockStatus","69e9ead12eeb571971d51056","82873","true","9.46","0","outofstock","69b44617c23d34935c3bc527","50493","true","10.88","17","instock","308CU06"
"sourcePrice","69e9e8182eeb571971d4d19f","78674","true","9.46","3","instock","69b44618c23d34935c3bc530","50528","true","10.88","3","instock","140IG54"
"sourcePrice|stockQty","69e9ead02eeb571971d5104e","82871","true","6.5","4","instock","69b44618c23d34935c3bc539","50574","true","7.48","3","instock","811PE251"
"sourcePrice|stockQty","69e9ead02eeb571971d51046","82868","true","18.5","10","instock","69b44618c23d34935c3bc542","50577","true","21.17","4","instock","163SU02"
"sourcePrice|stockQty|stockStatus|published","69e9ead02eeb571971d5103e","82864","true","24.54","0","outofstock","69b44619c23d34935c3bc54b","50590","false","0","10","instock","302CU78"
"sourcePrice|published","69e9eacf2eeb571971d51036","82862","true","26.59","0","outofstock","69b44619c23d34935c3bc554","50592","false","0","0","outofstock","302CU79"
"sourcePrice","69e9e8182eeb571971d4d197","78672","true","21.47","2","instock","69b44619c23d34935c3bc55d","50594","true","24.7","2","instock","148SU15"
"sourcePrice|stockQty","69e9eacf2eeb571971d5102e","82860","true","24.54","6","instock","69b4461ac23d34935c3bc566","50599","true","28.22","3","instock","229FR23"
"sourcePrice|stockQty","69e9eacf2eeb571971d51025","82858","true","13.3","19","instock","69b4461ac23d34935c3bc56f","50605","true","15.29","13","instock","308GR01"
"sourcePrice|published","69e9eace2eeb571971d5101d","82856","true","32.72","0","outofstock","69b4461ac23d34935c3bc578","50651","false","32.92","0","outofstock","161SU01"
"sourcePrice","69e9e8182eeb571971d4d18f","78668","true","173.84","1","instock","69b4461bc23d34935c3bc581","50655","true","147","1","instock","162ZN107"
"sourcePrice","69e9eace2eeb571971d51015","82854","true","84.36","1","instock","69b4461bc23d34935c3bc58a","50657","true","97.02","1","instock","162GR08"
"sourcePrice|stockQty","69e9eace2eeb571971d5100d","82852","true","2.3","19","instock","69b4461bc23d34935c3bc593","50673","true","1.76","22","instock","806PE258"
"sourcePrice|stockQty","69e9eacd2eeb571971d51005","82850","true","8.18","15","instock","69b4461bc23d34935c3bc59c","50684","true","9.41","6","instock","112LG81"
"sourcePrice|stockQty","69e9eacd2eeb571971d50ffd","82848","true","8.2","12","instock","69b4461cc23d34935c3bc5a5","50686","true","9.41","10","instock","112LG82"
"sourcePrice|stockQty","69e9e8172eeb571971d4d187","78666","true","15.34","7","instock","69b4461cc23d34935c3bc5ae","50703","true","14.7","5","instock","148MD02"
"sourcePrice","69e9e8172eeb571971d4d17f","78664","true","37.84","3","instock","69b4461cc23d34935c3bc5b7","50705","true","43.51","3","instock","148SU07"
"sourcePrice|stockQty|stockStatus","69e9e8172eeb571971d4d177","78662","true","18","0","outofstock","69b4461dc23d34935c3bc5c0","50709","true","20.7","5","instock","148SU16"
"sourcePrice","69e9e8162eeb571971d4d16f","78660","true","24.54","3","instock","69b4461dc23d34935c3bc5c9","50711","true","28.22","3","instock","148SU17"
"sourcePrice|stockQty","69e9eacd2eeb571971d50ff5","82846","true","16.36","7","instock","69b4461dc23d34935c3bc5d2","50722","true","18.82","9","instock","148SU13"
"sourcePrice","69e9e7c92eeb571971d4ca7b","75192","true","4.5","8","instock","69b4461ec23d34935c3bc5db","50741","true","5.18","8","instock","107ZN01"
"sourcePrice|stockQty","69e9e8162eeb571971d4d167","78658","true","31.7","4","instock","69b4461ec23d34935c3bc5e4","50748","true","34.77","3","instock","117HI01"
"sourcePrice|stockQty","69e9e7982eeb571971d4c629","70617","true","12.27","11","instock","69b4461ec23d34935c3bc5ed","50752","true","14.32","6","instock","139ZN58"
"sourcePrice|stockQty","69e9e7ca2eeb571971d4ca9c","75216","true","16.5","1","instock","69b4461fc23d34935c3bc5f6","50759","true","18.41","4","instock","139ZN68"
"sourcePrice","69e9e7ca2eeb571971d4caa4","75227","true","13.29","2","instock","69b4461fc23d34935c3bc5ff","50773","true","14.99","2","instock","140IG35"
"sourcePrice|stockQty","69e9e7cc2eeb571971d4cac7","75243","true","4.5","5","instock","69b44620c23d34935c3bc623","50783","true","4.09","3","instock","600MD139"
"sourcePrice|stockQty","69e9e9182eeb571971d4e8c7","80291","true","16","6","instock","69b44620c23d34935c3bc62c","50802","true","18.4","4","instock","803BH08"
"stockQty","69e9ebec2eeb571971d529b2","84501","true","14.32","4","instock","69b44621c23d34935c3bc635","50807","true","14.32","6","instock","501FC28"
"sourcePrice","69e9ebec2eeb571971d529c1","84506","true","19.43","0","outofstock","69b44621c23d34935c3bc63e","50811","true","0","0","outofstock","800PE155"
"sourcePrice","69e9ebed2eeb571971d529c9","84508","true","19.43","0","outofstock","69b44621c23d34935c3bc647","50812","true","0","0","outofstock","800PE156"
"sourcePrice|stockQty","69e9ebed2eeb571971d529d1","84510","true","7.16","28","instock","69b44622c23d34935c3bc650","50814","true","9.46","33","instock","800PE157"
"stockQty|stockStatus","69e9ebee2eeb571971d529d9","84511","true","5.11","2","instock","69b44622c23d34935c3bc659","50816","true","5.11","-12","outofstock","800PE108"
"stockQty","69e9ec442eeb571971d53195","85043","true","6.14","46","instock","69b44623c23d34935c3bc672","50826","true","6.14","43","instock","801PE11"
"sourcePrice|stockQty|stockStatus","69e9f30d2eeb571971d5cdbf","95431","true","14.32","0","outofstock","69b44623c23d34935c3bc67b","50834","true","16.46","16","instock","500FC200"
"sourcePrice","69e9f30e2eeb571971d5cdc7","95436","true","8.59","10","instock","69b44623c23d34935c3bc684","50855","true","7.06","10","instock","820DL01"
"sourcePrice|stockQty|stockStatus","69e9f30e2eeb571971d5cdd0","95438","true","9.8","0","outofstock","69b44624c23d34935c3bc68d","50857","true","10.93","3","instock","150DL03"
"sourcePrice|stockQty","69e9e6b22eeb571971d4b144","95442","true","8.5","107","instock","69b44624c23d34935c3bc696","50862","true","9.78","103","instock","162MI04"
"sourcePrice|stockQty","69e9e6e32eeb571971d4b5b1","95445","true","3.5","58","instock","69b44624c23d34935c3bc69f","50875","true","4","38","instock","813PE51"
"sourcePrice|stockQty","69e9f30e2eeb571971d5cdd9","95449","true","7.5","57","instock","69b44625c23d34935c3bc6a8","50885","true","8.63","80","instock","811PE05"
"sourcePrice","69e9f30f2eeb571971d5cde2","95451","true","99.7","4","instock","69b44625c23d34935c3bc6b1","50888","true","114.66","4","instock","223AC02"
"sourcePrice|stockQty","69e9f30f2eeb571971d5cdeb","95453","true","4.35","12","instock","69b44625c23d34935c3bc6b9","50890","true","4.12","11","instock","813PE52OR"
"sourcePrice|stockQty","69e9f30f2eeb571971d5cdf3","95473","true","9.46","17","instock","69b44626c23d34935c3bc6c2","50897","true","10.88","9","instock","308BH04"
"sourcePrice|stockQty","69e9f3102eeb571971d5cdfb","95476","true","13.29","28","instock","69b44626c23d34935c3bc6cb","50899","true","15.29","26","instock","500FC158"
"sourcePrice|stockQty","69e9f3102eeb571971d5ce03","95480","true","11.2","3","instock","69b44626c23d34935c3bc6d4","50901","true","12.88","14","instock","500FC139"
"sourcePrice|stockQty","69e9f3102eeb571971d5ce0b","95482","true","11.25","20","instock","69b44627c23d34935c3bc6dd","50903","true","12.94","18","instock","500FC159"
"sourcePrice|stockQty","69e9f3112eeb571971d5ce13","95484","true","14.32","25","instock","69b44627c23d34935c3bc6e6","50905","true","16.46","19","instock","500FC160"
"sourcePrice|stockQty","69e9f3112eeb571971d5ce1b","95486","true","13.2","16","instock","69b44627c23d34935c3bc6ef","50907","true","15.18","8","instock","500FC161"
"sourcePrice|stockQty","69e9f3122eeb571971d5ce23","95488","true","4.5","17","instock","69b44627c23d34935c3bc6f8","50910","true","5.18","7","instock","143BH07"
"sourcePrice","69e9f3122eeb571971d5ce2c","95490","true","16.36","4","instock","69b44628c23d34935c3bc701","50912","true","18.82","4","instock","143ID09"
"sourcePrice|stockQty","69e9ecd82eeb571971d53ed6","86053","true","13.29","10","instock","69b44628c23d34935c3bc70a","50914","true","18.82","5","instock","143BH01"
"sourcePrice|stockQty","69e9e6a52eeb571971d4b02a","95500","true","4.09","16","instock","69b44628c23d34935c3bc713","50917","true","4.7","29","instock","113AR15"
"sourcePrice|stockQty","69e9f3132eeb571971d5ce3d","95526","true","9.2","14","instock","69b44629c23d34935c3bc71c","50954","true","10.58","13","instock","304CU24"
"sourcePrice|stockQty","69e9f3132eeb571971d5ce45","95528","true","28.6","2","instock","69b44629c23d34935c3bc725","50957","true","32.89","3","instock","117CY46"
"sourcePrice|stockQty|stockStatus","69e9f3132eeb571971d5ce4e","95530","true","50.11","0","outofstock","69b44629c23d34935c3bc72e","50959","true","57.62","2","instock","102LG74"
"sourcePrice","69e9e6c82eeb571971d4b347","95538","true","11.25","3","instock","69b4462ac23d34935c3bc737","50983","true","10.58","3","instock","803BH16"
"sourcePrice|stockQty","69e9f3142eeb571971d5ce5f","95540","true","12.78","13","instock","69b4462ac23d34935c3bc740","50990","true","14.99","14","instock","110LG19"
"sourcePrice|stockQty","69e9f3152eeb571971d5ce68","95543","true","14.5","3","instock","69b4462ac23d34935c3bc749","50996","true","16.68","2","instock","803BH17OR"
"sourcePrice|stockQty","69e9f3152eeb571971d5ce70","95545","true","6.9","15","instock","69b4462bc23d34935c3bc752","50998","true","7.94","11","instock","133BH05"
"sourcePrice|stockQty","69e9f3152eeb571971d5ce78","95548","true","11.25","11","instock","69b4462bc23d34935c3bc75b","51001","true","12.94","5","instock","151BH01"
"sourcePrice","69e9f3162eeb571971d5ce80","95556","true","11.5","3","instock","69b4462bc23d34935c3bc764","51010","true","13.23","3","instock","803BH18"
"sourcePrice|stockQty","69e9f3162eeb571971d5ce88","95560","true","28.5","5","instock","69b4462bc23d34935c3bc76d","51019","true","32.34","8","instock","312BH16"
"sourcePrice|stockQty","69e9f3162eeb571971d5ce91","95563","true","14.5","12","instock","69b4462cc23d34935c3bc776","51029","true","16.46","6","instock","163GR06"
"sourcePrice","69e9f3172eeb571971d5ce9a","95565","true","12.53","4","instock","69b4462cc23d34935c3bc77f","51032","true","14.41","4","instock","133GR00"
"sourcePrice|stockQty|stockStatus|published","69e9ef2f2eeb571971d574ee","89630","true","50.11","3","instock","69b4462cc23d34935c3bc788","51039","false","0","0","outofstock","162AC24"
"sourcePrice|stockQty","69e9f3182eeb571971d5cead","95576","true","9.2","3","instock","69b4462dc23d34935c3bc791","51060","true","10.99","4","instock","227FR67"
"sourcePrice|stockQty","69e9f3182eeb571971d5ceb6","95579","true","6.39","7","instock","69b4462dc23d34935c3bc79a","51062","true","7.35","5","instock","140GR04"
"sourcePrice|stockQty","69e9f3182eeb571971d5cebe","95582","true","17.38","15","instock","69b4462dc23d34935c3bc7a3","51064","true","19.99","21","instock","802PE96"
"sourcePrice|stockQty","69e9f3192eeb571971d5cec6","95584","true","14.5","11","instock","69b4462ec23d34935c3bc7ac","51066","true","14.11","6","instock","215FR94"
"sourcePrice|stockQty","69e9f3192eeb571971d5cecf","95588","true","24.5","6","instock","69b4462ec23d34935c3bc7b5","51071","true","28.18","4","instock","320GR18"
"sourcePrice|published","69e9f31a2eeb571971d5cee1","95593","true","24.54","0","outofstock","69b4462fc23d34935c3bc7c7","51080","false","0","0","outofstock","143CY20"
"stockQty","69e9f31a2eeb571971d5cee9","95598","true","6.39","1","instock","69b4462fc23d34935c3bc7d0","51084","true","6.39","6","instock","800PE158"
"sourcePrice|stockQty|stockStatus","69e9f31b2eeb571971d5cef1","95600","true","7.41","0","outofstock","69b4462fc23d34935c3bc7d9","51086","true","8.53","9","instock","801PE09"
"sourcePrice|stockQty","69e9f31b2eeb571971d5cef9","95603","true","6.14","1","instock","69b44630c23d34935c3bc7e2","51092","true","7.06","5","instock","801PE12"
"sourcePrice|stockQty","69e9f31b2eeb571971d5cf01","95606","true","8.18","2","instock","69b44630c23d34935c3bc7eb","51094","true","9.41","3","instock","800PE159"
"sourcePrice|stockQty","69e9f0052eeb571971d587c5","90897","true","9.5","19","instock","69b44630c23d34935c3bc7f4","51102","true","0","4","instock","215FR55"
"sourcePrice|stockQty","69e9f31c2eeb571971d5cf11","95624","true","1.6","175","instock","69b44631c23d34935c3bc7fd","51115","true","2.23","100","instock","303CU08"
"sourcePrice|stockQty|stockStatus|published","69e9f31d2eeb571971d5cf22","95642","true","10.23","0","outofstock","69b44631c23d34935c3bc80f","51127","false","0","2","instock","155AC02"
"sourcePrice","69e9f31d2eeb571971d5cf2a","95644","true","22.5","4","instock","69b44631c23d34935c3bc818","51130","true","25.87","4","instock","313AC02"
"sourcePrice|stockQty|stockStatus|published","69e9f31e2eeb571971d5cf3a","95648","true","24.54","1","instock","69b44632c23d34935c3bc82a","51138","false","0","0","outofstock","501FC63"
"sourcePrice|published","69e9f31e2eeb571971d5cf41","95653","true","24.54","0","outofstock","69b44632c23d34935c3bc833","51142","false","0","0","outofstock","501FC64"
"sourcePrice|published","69e9f31e2eeb571971d5cf48","95655","true","9.46","0","outofstock","69b44633c23d34935c3bc83c","51148","false","0","0","outofstock","300AC01"
"sourcePrice|stockQty","69e9f31f2eeb571971d5cf50","95657","true","2.56","2","instock","69b44633c23d34935c3bc845","51150","true","2.94","4","instock","316AC36"
"sourcePrice","69e9f31f2eeb571971d5cf58","95659","true","3.32","4","instock","69b44633c23d34935c3bc84e","51152","true","3.82","4","instock","316AC37"
"sourcePrice|stockQty","69e9f31f2eeb571971d5cf60","95660","true","1.94","5","instock","69b44634c23d34935c3bc857","51154","true","2.23","11","instock","316AC38"
"sourcePrice","69e9f3202eeb571971d5cf68","95661","true","1.94","20","instock","69b44634c23d34935c3bc860","51155","true","","20","instock","316AC39"
"sourcePrice","69e9f3202eeb571971d5cf70","95664","true","21.47","13","instock","69b44634c23d34935c3bc869","51157","true","24.7","13","instock","250FR15"
"sourcePrice|stockQty","69e9f3202eeb571971d5cf78","95667","true","9.2","9","instock","69b44635c23d34935c3bc872","51159","true","10.58","10","instock","304AC01"
"sourcePrice","69e9f3212eeb571971d5cf81","95675","true","7.16","10","instock","69b44635c23d34935c3bc87b","51163","true","8.23","10","instock","103AC05"
"sourcePrice|stockQty|stockStatus","69e9f3212eeb571971d5cf8a","95677","true","23.52","0","outofstock","69b44635c23d34935c3bc884","51165","true","27.05","1","instock","144AC11"
"sourcePrice|stockQty|stockStatus|published","69e9f3222eeb571971d5cf93","95680","true","1.79","2","instock","69b44636c23d34935c3bc88d","51168","false","1.06","0","outofstock","810PE04"
"sourcePrice|stockQty","69e9f3222eeb571971d5cf9a","95685","true","6.14","1","instock","69b44636c23d34935c3bc895","51175","true","7.06","2","instock","121AC01"
"sourcePrice","69e9f3222eeb571971d5cfa3","95689","true","11.25","2","instock","69b44636c23d34935c3bc89e","51179","true","12.94","2","instock","165AC04"
"sourcePrice|stockQty","69e9f3232eeb571971d5cfac","95691","true","5.11","2","instock","69b44637c23d34935c3bc8a7","51181","true","4.12","4","instock","133AC09"
"sourcePrice|stockQty","69e9f3232eeb571971d5cfb4","95693","true","56.24","1","instock","69b44637c23d34935c3bc8b0","51186","true","64.68","3","instock","170AC05"
"sourcePrice|stockQty","69e9f3232eeb571971d5cfbc","95695","true","31.7","2","instock","69b44637c23d34935c3bc8b9","51188","true","36.46","1","instock","144AC12"
"sourcePrice","69e9f3242eeb571971d5cfc4","95697","true","26.59","1","instock","69b44638c23d34935c3bc8c2","51192","true","30.58","1","instock","144AC13"
"sourcePrice","69e9f3242eeb571971d5cfcc","95701","true","11.25","4","instock","69b44638c23d34935c3bc8cb","51198","true","12.94","4","instock","165AC05"
"sourcePrice","69e9f3242eeb571971d5cfd4","95702","true","33.23","1","instock","69b44638c23d34935c3bc8d4","51204","true","38.22","1","instock","200AC20"
"sourcePrice|published","69e9f3252eeb571971d5cfdc","95705","true","14.32","0","outofstock","69b44639c23d34935c3bc8dd","51209","false","0","0","outofstock","321AC12"
"sourcePrice","69e9f3252eeb571971d5cfe4","95708","true","8.44","2","instock","69b44639c23d34935c3bc8e6","51213","true","9.7","2","instock","140AC58"
"sourcePrice","69e9f3252eeb571971d5cfec","95710","true","4.86","1","instock","69b44639c23d34935c3bc8ef","51215","true","4.12","1","instock","146AC02"
"sourcePrice|stockQty|stockStatus|published","69e9f3262eeb571971d5cff4","95718","true","3.83","1","instock","69b44639c23d34935c3bc8f8","51221","false","0","0","outofstock","219FR68"
"sourcePrice|stockQty|stockStatus","69e9f3262eeb571971d5cffc","95720","true","7.41","0","outofstock","69b4463ac23d34935c3bc901","51225","true","8.55","3","instock","210FR26"
"sourcePrice|stockQty","69e9e8ec2eeb571971d4e4ba","80019","true","4.35","3","instock","69b4463ac23d34935c3bc90a","51227","true","5","2","instock","112AC01"
"sourcePrice|published","69e9f3272eeb571971d5d005","95723","true","8.44","1","instock","69b4463ac23d34935c3bc913","51232","false","0","1","instock","202FR100"
"sourcePrice|stockQty","69e9f3272eeb571971d5d00d","95726","true","8.44","12","instock","69b4463bc23d34935c3bc91c","51235","true","9.7","15","instock","202FR101"
"sourcePrice","69e9f3272eeb571971d5d015","95728","true","3.32","7","instock","69b4463bc23d34935c3bc925","51241","true","3.82","7","instock","141AC03"
"sourcePrice","69e9f3282eeb571971d5d01d","95731","true","5.37","5","instock","69b4463bc23d34935c3bc92e","51244","true","6.17","5","instock","140AC61"
"sourcePrice","69e9f3282eeb571971d5d025","95733","true","8.44","7","instock","69b4463cc23d34935c3bc937","51249","true","9.7","7","instock","140AC62"
